Tweet_count,Username,Text,Created_at,number_of_tweets,number_of_likes
1855649587073085917,activist360,"Curious about how Arctic and boreal ecosystems “breathe” CO₂? Climate change is intensifying this seasonal inhale &amp; exhale, impacting global carbon levels. Learn how changes in the north could shape our climate future. 

https://t.co/7v4FiHzjp0 #ClimateCrisis #ClimateActionNow https://t.co/RVZvCzTDLk",Sun Nov 10 16:31:52 +0000 2024,9,9
1854174830402158937,Healing Inspirations,"#Jetstream #ClimateChange

The NEW NORMAL -

The jet-stream has lost energy from a warmer Arctic with less difference to the equator.

The result? Wild temperature change and blocking patterns. https://t.co/qzCFxIkzeS",Wed Nov 06 14:51:43 +0000 2024,2,4
1855925372304461867,KUJ Kenya,"Today we began our two-day conversation on #climatechange for Kenyan journalists. Mr Louis Thomasi from @IFJGlobal joined us for a keynote address on ""Climate Change: The Biggest Story of Our Time""  #Journalism #KUJWorkshop"" https://t.co/O9UWkerkHY",Mon Nov 11 10:47:44 +0000 2024,2,3
1856041257392582796,Allan Margolin,"Happy Veteran's Day - 

Be Patriotic, Protect America From #ClimateChange

@SurvivingMyWay @SusanNagle5 @PiperK @ed_hawkins @janevandis @taylorsschumann @BettyFellows @mojoatelier @freyyjaa88 @MargieVotes @Len_Future @AKimCampbell @thumperftw @MichaelChrisLA @Greg64573290 https://t.co/32ah2uNgD4",Mon Nov 11 18:28:13 +0000 2024,1,2
1855719726967578929,KeepUsFree,@QuentinDempster The climate has been changing since the Big Bang. So arrogant to think humans can control it. Climate zealotry presides over the biggest transfer of wealth away from the taxpayer into the hands of renewables investors in global history and the silent majority have had a gutfull.,Sun Nov 10 21:10:35 +0000 2024,2,8
1853907537763963012,The Technology Equalizer,"Climate change is a serious problem, not to be underestimated - Here's the annual divergence of global ocean temperature from 20th century average. [Infographic] @StatistaCharts rt @lindagrass0 #ClimateChange #Sustainability https://t.co/rArjMVXHlv",Tue Nov 05 21:09:35 +0000 2024,2,5
1854072874438635537,Supervised Feed,"From leaders with environmental backgrounds to better training for boards, companies are responding to the climate issues of today. https://t.co/AdUPFpTYlW @raconteur @antgrasso rt @lindagrass0 #Sustainability #CEO #Leadership #ClimateChange https://t.co/xXW0AE9ZFJ",Wed Nov 06 08:06:34 +0000 2024,1,3
1853951488504000725,Office of The Prime Minister The Bahamas,"We’re proud to celebrate The Bahamas’ newest ambassadors—over 60 cadets from Cohort 3 of the National Youth Guard programme! As we continue our fight against #climatechange, NYG stands as one of our most impactful initiatives.

#youthempowerment #nationalyouthguard https://t.co/NnbwjHwGdy",Wed Nov 06 00:04:14 +0000 2024,4,8
1853833825916194960,Ecojustice,"Good news!🎉

This draft #PollutionCap is a ""critical step towards ensuring that Canada’s oil and gas sector’s emissions targets have the force of law and that everyday Canadians are protected from the growing costs and dangers of runaway #ClimateChange.""

https://t.co/JIALDcTxXJ https://t.co/7KL5VSEqo0",Tue Nov 05 16:16:41 +0000 2024,6,10
1854983129930645966,CCST Science & Technology Policy Fellowship,"Happy National #STEMday! Today, we celebrate our network of @CCSTFellows, who use their scientific expertise to propel California toward progress on the most challenging issues from #ClimateChange to #AI policy.

#SciPol #SciComm #STEM #STEAM https://t.co/xikzF3GXHA",Fri Nov 08 20:23:36 +0000 2024,1,4
1855719857050063256,The Elms Academy,"Y12 students came together with Sixth Formers from across @UnitedLearning to play the part of world leaders &amp; NGOs, thrashing out a mock @COP29_AZ global agreement to reduce greenhouse gas emissions @BritishCouncil, coming away inspired to do more to tackle #climatechange 🌎 https://t.co/0YiTYovRmP",Sun Nov 10 21:11:06 +0000 2024,0,4
1854460358578045402,ActionAid,"Rich countries have caused the #ClimateChange harming the Global South.

It’s their responsibility to provide real #ClimateFinance so climate-hit countries can shift from harmful Industrial Agriculture and #FossilFuels to a sustainable future.🌿

#FundOurFuture https://t.co/sU56rGphHY",Thu Nov 07 09:46:18 +0000 2024,6,12
1855069618349682701,Andrew Carter,"@spicy_bagz @agentselfNSA Sorry too fucking bad, people were screaming about this from Day 1, does he have kids if so he vite  to condemn their future also with not only no action on #ClimateChange but Trump going to exponentially accelerate it &amp; further exacerbate an already calamitous situation.",Sat Nov 09 02:07:17 +0000 2024,1,6
1854248368328884456,"Chris Gloninger, CCM, CBM","Apocalyptic! This fire went from 0 to 60 in 3 hours. There is no fire ""season"" anymore with #climatechange...it's often a threat all year. It makes conditions more favorable for explosive and unpredictable fire behavior.

REMINDER: 71,956,083 people said this was 'OK'. https://t.co/vPqWhH199Z",Wed Nov 06 19:43:55 +0000 2024,2,15
1855943167989694782,oceancitizen_eu,"Exploring our pilot sites 📍 Eilat's #coralreefs face threats from #climatechange, #pollution, and #tourism, making projects like OCEAN CITIZEN’s reef protection and #restoration initiatives essential for preserving this unique #biodiversity hotspot 🪸🐠 https://t.co/I28xZfcxsf https://t.co/X2l8u5LrU2",Mon Nov 11 11:58:27 +0000 2024,2,4
1855928792121847863,Global Environment Facility (GEF),"#DYK that 67% of young people identified #climatechange &amp; #biodiversityloss as the biggest challenge we face between now and 2030? 🧐

With support from the GEF, youth leaders worldwide are building careers to heal the planet &amp; create a better future.

🔗 https://t.co/0R7Nq5GEik https://t.co/wXUxLVC0IU",Mon Nov 11 11:01:20 +0000 2024,6,7
1854557538936623492,WS Pediatric Environmental Health Specialty Unit,Children depend on adults to keep them healthy &amp; protect them from the physical &amp; psychological effects of #climatechange. Watch our Prescriptions for Prevention video for actions you can take: https://t.co/VbvgHtuIyQ https://t.co/YYvzhuyVBB,Thu Nov 07 16:12:27 +0000 2024,4,8
1855969683511431579,Kanika Nayyar,"""For all planet's problems-#ClimateChange,
#GlobalWarming-Solutions are no-brainer!
What is needed is commitment &amp; #Action from #Leadership.""-#Sadhguru

#SaveSoil
#SaveSoilForClimateAction
#SaveSoilSecureFuture #ConsciousPlanet
#COP29Azerbaijan

@SadhguruJV @cpsavesoil @COP29_AZ https://t.co/neiZf74aCf",Mon Nov 11 13:43:49 +0000 2024,0,2
1854784664608682185,Kathy Gyngell,"VALENCIA FLOODS: More than 200 died in the catastrophic flooding which swamped #Valencia last week. 

But the #BBC thought it would be a good idea to use the disaster to promote its political climate agenda.

More of the same from them. #climatechange  https://t.co/JQejZDNelV",Fri Nov 08 07:14:58 +0000 2024,9,59
1854964784921292976,NNI,"In a recently released comment article, a multi-stakeholder group of #nanoscientists from the public, private &amp; philanthropic sectors discuss 4 high-potential application spaces where #nanotechnologies could accelerate progress in tackling #ClimateChange: https://t.co/K8pJ4jcugJ. https://t.co/gRN2gyP2GR",Fri Nov 08 19:10:42 +0000 2024,0,2
1854522351318188458,IISD Resilience,"Preparing for and dealing with impacts of #ClimateChange requires planning.

87% of countries have a NAP instrument in place, but developing nations need more support and ambition for plans to be effective.

More from @UNEP’s #AdaptationGap Report 2024 ➡️ https://t.co/4CCC7sZoWS https://t.co/TFdvPNSCWq",Thu Nov 07 13:52:38 +0000 2024,5,10
1855991864123376127,BSC-CNS,"🌍Women, girls &amp; gender-diverse people are at greater risk from the impacts of climate change, BSC study finds

🔵BSC and @Cambridge_Uni researchers lead an investigation focused on the  intersection between #climatechange, gender, &amp; human health which is being presented to https://t.co/MCyZD4mHlX",Mon Nov 11 15:11:57 +0000 2024,3,5
1855188970256449667,Newscast Pratyaksha,"India &amp; ASEAN account for 25% of global population &amp; demand from these nations will complement each other's economies &amp; influence #GlobalEconomy, EAM @DrSJaishankar says. He stresses on #IndiaASEAN collaboration, calling it vital on issues like #ClimateChange &amp; #FoodSecurity. https://t.co/JReZY3rtGp",Sat Nov 09 10:01:32 +0000 2024,12,26
1855969362265383302,LSE,"🌱 #COP29 is underway in Azerbaijan, uniting world leaders to measure progress and negotiate the best ways to address #ClimateChange.

Throughout the conference, @LSEBlogs will be analysing its promises and outcomes from a social science angle 👇🧵

#COP29Azerbaijan https://t.co/MlTppM3NbE",Mon Nov 11 13:42:32 +0000 2024,3,3
